Date,Sampling #,Year,Year Day ,Ring,Plot,Species observed,Initial Growth subplot 1,Initial Growth subplot 2,Initial Growth subplot 3,Leaves subplot 1,Leaves subplot 2,Leaves subplot 3,Flower subplot 1,Flower subplot 2,Flower subplot 3,Open Flowers subplot 1,Open Flowers subplot 2,Open Flowers subplot 3,Fruits subplot 1,Fruits subplot 2,Fruits subplot 3,Ripe Fruits subplot 1,Ripe Fruits subplot 2,Ripe Fruits subplot 3,Notes,
8/2/2023,13,2023,214,5,274,agrre,,,,1,1,1,,,,,,,,,1,,1,,,
8/7/2023,14,2023,219,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
8/15/2023,15,2023,227,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
8/21/2023,16,2023,233,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
8/28/2023,17,2023,240,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
9/5/2023,18,2023,248,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
9/11/2023,19,2023,254,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
9/18/2023,20,2023,261,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
9/26/2023,21,2023,269,5,274,agrre,,,,1,1,1,,,,,,,,,,,1,1,,
5/9/2023,1,2023,129,5,274,broin,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,274,broin,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,274,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,274,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,274,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,274,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,274,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,274,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,274,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,274,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,274,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,274,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,274,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,274,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,274,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,274,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,274,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,274,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,274,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,274,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,274,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,274,luppe,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,5,274,luppe,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
5/31/2023,4,2023,151,5,274,luppe,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
6/6/2023,5,2023,157,5,274,luppe,,,,1,1,1,,1,,,1,,1,1,1,,,,,
6/13/2023,6,2023,164,5,274,luppe,,,,1,1,1,,,,,,,,,1,1,1,,,
6/20/2023,7,2023,171,5,274,luppe,,,,1,1,1,,,,,,,,,,1,1,1,Done (All),
6/27/2023,8,2023,178,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,5,274,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,274,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,274,poapr,,,,1,1,1,,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,5,274,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,5,274,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,5,274,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/13/2023,6,2023,164,5,274,poapr,,,,1,1,1,,,,,,,1,,,,1,1,,
6/20/2023,7,2023,171,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/27/2023,8,2023,178,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/18/2023,11,2023,199,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,5,274,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/7/2023,14,2023,219,5,274,poapr,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,274,poapr,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,274,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,274,schsc,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,274,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,274,schsc,,,,1,1,1,,1,,,,,,,,,,,,
8/7/2023,14,2023,219,5,274,schsc,,,,1,1,1,1,,1,,1,1,,,,,,,,
8/15/2023,15,2023,227,5,274,schsc,,,,1,1,1,,,,1,1,,,,1,,,,,
8/21/2023,16,2023,233,5,274,schsc,,,,1,1,1,,,,1,1,1,1,1,1,,,,,
8/28/2023,17,2023,240,5,274,schsc,,,,1,1,1,,,,,,,1,1,1,,,,,
9/5/2023,18,2023,248,5,274,schsc,,,,1,1,1,,,,,,,1,1,1,1,1,1,,
9/11/2023,19,2023,254,5,274,schsc,,,,1,1,1,,,,,,,1,1,1,1,1,1,,
9/18/2023,20,2023,261,5,274,schsc,,,,1,1,1,,,,,,,,,,1,1,1,,
9/26/2023,21,2023,269,5,274,schsc,,,,1,1,1,,,,,,,,,,1,1,1,,
5/9/2023,1,2023,129,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,278,agrre,,,,1,1,1,,1,1,,,,,,,,,,,
6/13/2023,6,2023,164,5,278,agrre,,,,1,1,1,,1,1,,1,1,,,,,,,,
6/20/2023,7,2023,171,5,278,agrre,,,,1,1,1,,,,,,,,,,,,,Deer Chomped,
6/27/2023,8,2023,178,5,278,agrre,,,,1,1,1,,,1,,,1,,,,,,,,
7/3/2023,9,2023,184,5,278,agrre,,,,1,1,1,1,,1,1,,1,,,,,1,,,
7/10/2023,10,2023,191,5,278,agrre,,,,1,1,1,,,,,,,1,,1,,,,Deer chomped,
7/18/2023,11,2023,199,5,278,agrre,,,,1,1,1,,,,,,,1,,1,,,,,
7/24/2023,12,2023,205,5,278,agrre,,,,1,1,1,,,,,,,1,,,,,,,
8/2/2023,13,2023,214,5,278,agrre,,,,1,1,1,,,,,,,1,,,,,1,,
8/7/2023,14,2023,219,5,278,agrre,,,,1,1,1,,,,,,,1,,,,,1,,
8/15/2023,15,2023,227,5,278,agrre,,,,1,1,1,,,,,,,1,,,,,,,
8/21/2023,16,2023,233,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
8/28/2023,17,2023,240,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
9/5/2023,18,2023,248,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
9/11/2023,19,2023,254,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
9/18/2023,20,2023,261,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
9/26/2023,21,2023,269,5,278,agrre,,,,1,1,1,,,,,,,,,,1,,,,
5/9/2023,1,2023,129,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,278,luppe,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,5,278,luppe,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
5/31/2023,4,2023,151,5,278,luppe,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
6/6/2023,5,2023,157,5,278,luppe,,,,1,1,1,,,,,,,1,1,1,,,,,
6/13/2023,6,2023,164,5,278,luppe,,,,1,1,1,,,,,,,1,,1,,1,,,
6/20/2023,7,2023,171,5,278,luppe,,,,1,1,1,,,,,,,,,,1,1,1,Done (All),
6/27/2023,8,2023,178,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,5,278,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,278,luppe,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,278,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,278,schsc,,,,1,1,1,1,1,1,,,,,,,,,,,
7/24/2023,12,2023,205,5,278,schsc,,,,1,1,1,,1,1,1,,,,,,,,,,
8/2/2023,13,2023,214,5,278,schsc,,,,1,1,1,,,,,1,1,1,,,,,,,
8/7/2023,14,2023,219,5,278,schsc,,,,1,1,1,,,,,,,1,1,1,1,,,,
8/15/2023,15,2023,227,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
8/21/2023,16,2023,233,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
8/28/2023,17,2023,240,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
9/5/2023,18,2023,248,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
9/11/2023,19,2023,254,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
9/18/2023,20,2023,261,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
9/26/2023,21,2023,269,5,278,schsc,,,,1,1,1,,,,,,,,,,1,,1,,
5/9/2023,1,2023,129,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,278,solri,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,280,agrre,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,280,agrre,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,280,agrre,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,280,agrre,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,280,agrre,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,280,agrre,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,280,agrre,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,280,agrre,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,280,agrre,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,280,agrre,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,280,agrre,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,280,agrre,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,280,agrre,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,280,agrre,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,280,agrre,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,280,agrre,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,280,agrre,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,280,agrre,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,280,agrre,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,280,agrre,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,280,agrre,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,280,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,280,andge,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,280,andge,,,,1,1,1,,,1,,,,,,,,,,,
8/2/2023,13,2023,214,5,280,andge,,,,1,1,1,,,,,,1,,,1,,,,,
8/7/2023,14,2023,219,5,280,andge,,,,1,1,1,,,,,,,,,,,,1,,
8/15/2023,15,2023,227,5,280,andge,,,,1,1,1,,,,,,,,,,,,1,,
8/21/2023,16,2023,233,5,280,andge,,,,1,1,1,,,,,,,,,,,,1,,
8/28/2023,17,2023,240,5,280,andge,,,,1,1,1,,,,,1,,,,,,,1,,
9/5/2023,18,2023,248,5,280,andge,,,,1,1,1,,,,,1,,,,,,,1,,
9/11/2023,19,2023,254,5,280,andge,,,,1,1,1,,,,,,,,1,,,,1,,
9/18/2023,20,2023,261,5,280,andge,,,,1,1,1,,,,,,,,1,,,,1,,
9/26/2023,21,2023,269,5,280,andge,,,,1,1,1,,,,,,,,,,,1,1,,
5/9/2023,1,2023,129,5,280,luppe,,,,1,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,280,luppe,,,,1,,,1,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,280,luppe,,,,1,,,1,,,1,,,,,,,,,,
5/31/2023,4,2023,151,5,280,luppe,,,,1,,,,,,,,,1,,,,,,,
6/6/2023,5,2023,157,5,280,luppe,,,,1,,,,,,,,,1,,,,,,,
6/13/2023,6,2023,164,5,280,luppe,,,,1,,,,,,,,,1,,,,,,,
6/20/2023,7,2023,171,5,280,luppe,,,,1,,,,,,,,,,,,1,,,Done (All),
6/27/2023,8,2023,178,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,5,280,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,5,280,luppe,,,,1,,,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,5,280,luppe,,,,1,,,,,,,,,,,,,,,leaves present,
9/5/2023,18,2023,248,5,280,luppe,,,,1,,,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,5,280,luppe,,,,1,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,280,luppe,,,,1,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,280,luppe,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,280,schsc,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,280,schsc,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,280,schsc,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,280,schsc,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,280,schsc,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,280,schsc,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,280,schsc,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,280,schsc,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,280,schsc,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,280,schsc,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,280,schsc,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,280,schsc,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,280,schsc,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,280,schsc,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,280,schsc,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,280,schsc,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,280,schsc,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,280,schsc,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,280,schsc,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,280,schsc,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,280,schsc,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,282,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,282,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,282,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,282,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,282,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,282,agrre,,,,1,1,1,,1,,,1,,,,,,,,,
6/20/2023,7,2023,171,5,282,agrre,,,,1,1,1,,,,,,,,,,,1,,,
6/27/2023,8,2023,178,5,282,agrre,,,,1,1,1,,,,,,,,,,,1,,,
7/3/2023,9,2023,184,5,282,agrre,,,,1,1,1,,,,,,,,,,,1,,,
7/10/2023,10,2023,191,5,282,agrre,,,,1,1,1,,,,,,,,,,,1,,,
7/18/2023,11,2023,199,5,282,agrre,,,,1,1,1,,,,,,,,,,,1,,,
7/24/2023,12,2023,205,5,282,agrre,,,,1,1,,,,,,,,,,,,1,,,
8/2/2023,13,2023,214,5,282,agrre,,,,1,1,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,5,282,agrre,,,,,1,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,5,282,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,5,282,andge,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,5,282,andge,,,,1,1,1,,,1,,,1,,,1,,,,,
8/7/2023,14,2023,219,5,282,andge,,,,1,1,1,,,,,,1,,,1,,,,,
8/15/2023,15,2023,227,5,282,andge,,,,1,1,1,,,,,,,,,,,,1,,
8/21/2023,16,2023,233,5,282,andge,,,,1,1,1,,1,,,,1,,,1,,,1,,
8/28/2023,17,2023,240,5,282,andge,,,,1,1,1,1,1,,,1,,,,1,,,1,,
9/5/2023,18,2023,248,5,282,andge,,,,1,1,1,,,,1,1,,,,1,,,1,,
9/11/2023,19,2023,254,5,282,andge,,,,1,1,1,,,,,,,1,1,1,,,1,,
9/18/2023,20,2023,261,5,282,andge,,,,1,1,1,,,,,,,1,1,1,,,1,,
9/26/2023,21,2023,269,5,282,andge,,,,1,1,1,,,,,,,1,1,,,,1,,
5/9/2023,1,2023,129,5,282,lesca,,,,,,,,,,,,,,,,,,,,
